"id","name","url","address.streetAddress","address.addressLocality","address.addressRegion","address.postalCode","geo.latitude","geo.longitude","telephone","faxNumber","email"
"19082","LAKE NISSAN SALES","http://www.lakenissan.com/","10234 US HIGHWAY 441","LEESBURG","FL","34788","28.82341","-81.788","352-343-5111","352-343-5161",
"09811","Fenzel Motor Sales","http://www.fenzelmotor.com","206 South State Street","Hampshire","IL","60140-7001",42.0978,-88.5302,"8476832424",,
"IN007","BOB ROHRMAN HYUNDAI","www.bobrohrmanhyundai.net","304 SAGAMORE PARKWAY NORTH","LAFAYETTE","IN","47905",40.4147651,-86.8578508,"765-448-1502","765-807-0499","n.bush3@gmail.com"
"408C10","Hoffman Audi","www.hoffmanaudiofhartford.com","700 Connecticut Blvd","East Hartford","CT","06108",41.7697,-72.659,"8602897721",,
"63432","Lexus of Akron/Canton","http://www.lexusofakron-canton.com","1000 Interstate Parkway","Akron","OH","44312",40.97899,-81.488815,"866.280.4099","(330) 645-4810","lexusofakroncanton@eleadtrack.net"
"112702","WALKER CHEVROLET","http://www.walkerchevrolet.com","3940 CAROTHERS PKWY","FRANKLIN","TN","37067-5932",35.9112,-86.8207,"(615) 591-6000","(615) 591-6091",
"67774","Peppers Chrysler Dodge Jeep","http://www.pepperschryslerdodgejeep.com","2440 East Wood Street","Paris","TN","38242-9598",36.3197,-88.2789,"7316425661",,
"215125","HERB CHAMBERS CHEVROLET","http://www.herbchamberschevy.net","90 ANDOVER ST","DANVERS","MA","01923-1429",42.5525,-70.9613,"(978) 774-8255","(978) 774-3103",
"288865","RICK HENDRICK CHEVROLET BUICK GMC","http://www.hendrickchevybuickgmcrichmond.com","12050 W BROAD ST","RICHMOND","VA","23233-1001",37.6588,-77.6309,"(804) 364-4500","(804) 364-4596",
"402802","Halbinsel, Inc.","http://www.halbinselvw.com","200 North 30th Street","Escanaba","MI","49829","45.7467","-87.0900","9067899650",,
"IL081","HAPPY HYUNDAI","www.happyhyundai.com","9121 SOUTH CICERO AVENUE","Oak Lawn","IL","60453",41.726237,-87.7395219,"708-422-9300","708-422-9354",
"113647","I. G. BURTON & COMPANY, INC.","http://www.igburtonchevymilford.com","793 BAY RD","MILFORD","DE","19963-6122",38.9499,-75.4261,"(302) 422-3041","(302) 422-1037",
"KS011","Shawnee Mission Kia","http://WWW.SHAWNEEMISSIONKIA.COM","7951 Shawnee Mission Parkway","Overland Park","KS","66202","39.0144189","-94.67766200000001","913-384-9100",,
"AA7VL","Dyer & Dyer Volvo","http://www.dyervolvo.com","5260 Peachtree Industrial Blvd","Chamblee","A ","30341",33.893528,-84.30724,"(770) 452-0077",,"sales@dyervolvo.com"
"NC060","HYUNDAI OF ASHEVILLE","www.hyundaiofasheville.com","860 TUNNEL ROAD","ASHEVILLE","NC","28805",35.587098,-82.504806,"828-298-4911","828-298-2995","rvwrestlingcoach@hotmail.com"
"116959","OTTO CADILLAC, INC.","http://www.ottocars.com","1769 CENTRAL AVE","ALBANY","NY","12205-4701",42.7256,-73.8416,"(518) 869-5000","(518) 464-3456",
"164025","PARKWAY CHEVROLET-OLDSMOBILE","http://www.parkwaychevy.net","1651 COUNTY RTE 25","CANTON","NY","13617-6512",44.5689,-75.1426,"(315) 386-8533","(315) 386-5708",
"68479","Naber Chrysler Dodge Jeep","http://www.naberchryslerdodgejeep.com","5660 Main Street","Shallotte","NC","28470-4497",33.9601,-78.4132,"9107542811",,
"26844","Prescott Brothers Chrysler Jeep Dodge Ram of Princeton","http://www.prescottbrotherschryslerjeepdodgeram.com","730 W. Peru Street","Princeton","IL","61356-6821",41.3717,-89.4751,"8158751100",,
"251372","Criswell Acura","http://www.criswellacura.com","1701 West St","Annapolis","MD","21401-3246",38.979309,-76.518784,"(443) 482-3200","4434823233","mike.mohr@criswell.biz"
"5387","LEE NISSAN","http://www.leenissanfwb.com","235 MIRACLE STRIP PKWY SW","FORT WALTON BEACH","FL","32548","30.406254","-86.629899","850-243-3123","850-243-5679",
"58975","Cooper Motors","http://www.coopermotorsiowa.com","123 North Main Street","Allison","IA","50602-9604",42.7494,-92.7952,"3192672392",,
"221519","AMESBURY CHEVROLET, INC.","http://www.amesburychevrolet.com","103 MACY STREET","AMESBURY","MA","01913-4319",42.847,-70.9093,"(978) 388-0861","(978) 388-9264",
"03010","Brondes Ford, Inc.","http://www.brondesford.net","5545 Secor Road","Toledo","OH","43623","41.716981","-83.623999","(866) 462-0739","",
"59122","Holiday Cars of Austin","http://www.holidaycarsaustin.net","2905 West Oakland Avenue","Austin","MN","55912-1244",43.6667,-93.0167,"5074338877",,
"GA055","ALL PRO HYUNDAI","www.allprohyundai.com","1405 LAFAYETTE PARKWAY","LAGRANGE","GA","30241",33.0413271,-84.9877878,"706-882-2282","706-884-8084","dhinkle@allproautogroup.com"
"j5382","Jaguar Little Rock","www.jaguarlittlerock.net","25 Colonel Glenn Plaza Dr","Little Rock","AR","72210-2842","34.7023","-92.46989","8884458307",,
"03004","Superior Mitsubishi-Ar","WWW.SUPERIORMITSUBISHI.COM","3195 N. COLLEGE","FAYETTEVILLE","AR","72703-3506",36.108955,-94.14517,"(479)442-7800","(479)443-1647",
"45560","Jim Olson Chrysler Dodge Jeep Ram","http://www.jimolsonchryslerdodgejeepram.com","812 Green Bay Rd","Sturgeon Bay","WI","54235-3060",44.821,-87.3961,"9207436271",,
"19018","Walker Mitsubishi-La","WWW.WALKERAUTOMITSUBISHI.COM","1612 MACARTHUR DR.","ALEXANDRIA","LA","71301-4026",31.282085,-92.47363,"(318)445-6421","(318)443-8170",
"221764","CROWN CHEVROLET","http://www.crownchev.com","100 CONRAD STREET","MARBLE HILL","MO","63764-8282",37.3037,-89.9779,"(573) 238-2636","(573) 238-3579",
"401015","Patrick Motors","http://www.patrickvw.com","519 Washington St","Auburn","MA","01501","42.1862","-71.8382","8886263341",,
"45040","Miller Toyota","http://www.millertoyota.com","8566 Sudley Road","Manassas","VA","20110",38.769607,-77.492407,"7033693040","7033923905",
"263584","JOHN HIESTER CHEVROLET, LLC","http://www.johnhiesterchevy.com","3100 N MAIN ST","FUQUAY-VARINA","NC","27526-8577",35.6179,-78.7316,"(919) 552-4944","(919) 552-2577",
"j5696","Union Park Jaguar","www.unionparkjaguar.com","1900 Pennsylvania Ave","Wilmington","DE","19806","39.75587","-75.56741","8773605481",,
"58424","Reagle Dodge","http://www.reagledodge.net","Route 512","Bangor","PA","18013-0183",40.8725,-75.2391,"6108636900",,
"224111","BROWN CHEVROLET BUICK","http://www.brownchevroletbuick.com","907 W 4TH","WAMEGO","KS","66547-1439",39.2009,-96.3072,"(785) 456-9550","(785) 456-8554",
"60360","Harvey Chrysler Jeep Dodge","http://www.chrysler.com//hostc/fad/moreDealerInfo.do?dealerCode=60360","178 Parkway Lane South","Floyd","VA","24091-",36.9111,-80.3202,"5407454184",,
"118170","BUDD BAER BUICK","http://www.buddbaergm.com","71 MURTLAND AVE","WASHINGTON","PA","15301-3352",40.18,-80.2389,"(724) 222-0700","(724) 222-0701",
"159558","MOLLE M.C. OF PITTSBURG, INC.","http://www.molleautomotive.net","1015 N HWY 69","FRONTENAC","KS","66763-8100",37.457,-94.7052,"(620) 231-4800","(620) 231-0456",
"36582","BMW of New London","http://www.bmwofnewlondon.com","543 Colman St","New London","CT","06320-2601",41.3646,-72.117,"(860)447-3141","(860)437-2457",
"04062","Melody Toyota","http://www.melodytoyota.com","750 El Camino Real","San Bruno","CA","94066",37.6281,-122.415917,"6506351000","6508721209",
"03457","Ulrich Motor Co.","http://www.ulrichmotorlincoln.com","1130 West 16th Street","Pella","IA","50219","41.410600","-92.952040","(641) 628-2184","(641) 628-2082",
"35176","Victory Mitsubishi","WWW.VICTORYMITSUBISHICARS.COM","2020 BOSTON POST ROAD","LARCHMONT","NY","10538",40.931416,-73.74973,"(914)315-1550","(914)341-1640",
"401017","Colonial Volkswagen","http://www.colonial-volkswagen.com","89 Turnpike Rd","Westborough","MA","01581","42.2874","-71.5930","8555931762",,
"03676","Riverhead Ford Lincoln","http://www.riverheadford.net","1419-23 Old Country Road","Riverhead","NY","11901","40.924740","-72.698015","(631) 727-2200","(631) 369-3410",
"70311","JIM LUPIENT INFINITI","http://www.lupientinfiniti.com/","7200 WAYZATA BLVD","GOLDEN VALLEY","MN","55426","44.9715","-93.376701","763-546-5577","763-513-5430",
"03005","Fuccillo Ford of Nelliston","http://www.fuccillofordnelliston.net","6500 State Highway 5","Nelliston","NY","13410","42.936772","-74.615049","(518) 993-5555","(518) 993-9906",
"01412","Phil Waterford's Manteca Ford","http://www.mantecafm.com","555 North Main Street","Manteca","CA","95336","37.806128","-121.217286","(209) 239-3561","(209) 239-0939",
"111311","HEATON CHEVROLET","http://www.heatonchevrolet.net","125 W ADAMS ST","PITTSFIELD","IL","62363-1495",39.6078,-90.8078,"(217) 285-2189","(217) 285-2582",
"010384","Pape Subaru","http://www.papesubaru.com","2065 Broadway","South Portland","ME","04106","43.627426","-70.32065","2077756222",,
"119120","BUD DAVIS CADILLAC, INC.","http://www.buddaviscadillac.com","5433 POPLAR AVE","MEMPHIS","TN","38119-3634",35.10647,-89.88112,"(901) 761-1900","(901) 685-7431",
"03385","Classic Ford Lincoln of Columbia, Inc.","http://www.classicfordcolumbia.net","177 Greystone Boulevard","Columbia","SC","29210","34.021633","-81.078882","(803) 779-3673","(803) 771-0503",
"113772","PERFORMANCE CHEVROLET","http://www.performancechevyinc.com","1005 W EHRINGHAUS ST","ELIZABETH CITY","NC","27909-6948",36.2952,-76.2351,"(252) 338-9100","(252) 335-4066",
"60180","Walker Chrysler Dodge Jeep Ram","http://www.walkerchryslerjeepdodge.net","95 Loop Road","Centerville","OH","45459-2139",39.6489,-84.1554,"9374349500",,
"3833","SCOTT EVANS NISSAN","http://scottevansnissanusa.com","725 BANKHEAD HWY","CARROLLTON","GA","30117","33.588227","-85.053867","770-832-8222","770-832-1153",
"46076","Motor Mile Mitsubishi","WWW.CHRISTIANSBURGMITSUBISHI.COM","240 JARRETT DRIVE","CHRISTIANSBURG","VA","24073",37.13403,-80.36306,"(540)381-8417","(540)381-8644",
"06129","Virtue's Auto Tech Inc","http://www.virtuemotors.com","12075 State Rd 23 South","Darlington","WI","53530","42.669162","-90.127153","(608) 776-4431","",
"406419","Volkswagen Reading","http://www.readingvw.com","2746 Bernville Rd","Leesport","PA","19533","40.3868","-75.9901","6107776500",,
"44811","Tylers' Automotive","http://www.tylerdodgejeepchrysler.com","1100 S 11th Street","Niles","MI","49120-3407",41.8164,-86.2478,"2696848200",,
"3690","WALSER NISSAN","http://www.walsernissan.com/","14750 BUCK HILL RD","BURNSVILLE","MN","55306","44.73408","-93.284628","952-435-5550","952-435-5087",
"03669","Lombard Ford, Inc.","http://www.lombardfordbarkhamsted.com","385 New Hartford Rd","Barkhamsted","CT","06063","41.910286","-73.040599","(877) 379-6604","(860) 379-2473",
"NC030","SPORT DURST HYUNDAI","WWW.SPORTDURSTHYUNDAI.COM","4511 CHAPEL HILL BLVD","DURHAM","NC","27707",35.962034,-78.973245,"919-489-6531","919-493-4027","internetleads0790@car-crm.com"
"5437","FRIENDSHIP NISSAN OF FOREST CITY","http://www.friendshipnissan.com/","156 OAK STREET EXTENSION","FOREST CITY","NC","28043","35.333021","-81.89609","828-245-1661","828-245-4106",
"67775","Crystal Lake Chrysler Jeep Dodge","http://www.crystallakechryslerjeep.net","5404 S.State Route 31","Crystal Lake","IL","60012-3725",42.2499,-88.2864,"8154599000",,
"31174","Steet Scion of Johnstown-Gloversville","http://www.steetscionjohnstown.com","310 North Comrie Avenue","Johnstown","NY","12095","43.02122800000000069076122599653899669647216796875","-74.3618120000000004665707820095121860504150390625","(888) 610-9121",,"ScionEcom31174@toyota.com"
"06267","Copper Country Ford, Inc.","http://www.coppercountryfordlm.com","47402 Hwy M26","Houghton","MI","49931","47.103010","-88.596110","(906) 482-1800","(906) 482-1057",
"04867","AutoNation Ford Lincoln Orange Park","http://www.mikeshadlincoln.net","7700 Blanding Blvd","Jacksonville","FL","32244","30.208055","-81.739121","(904) 777-3673","(904) 317-7756",
"12118","Anderson Toyota","http://www.andersontoyota.com","4100 N. Perryville Road","Loves Park","IL","61111",42.319764,-88.983872,"8153978995","8153979063",
"41055","Village Dodge","http://www.villagedodge.net","819 Route 66","Hudson","NY","12534-3406",42.2725,-73.7235,"5188281585",,
"28009","Scion of Nashua","http://www.scionofnashua.com","10 Marmon Drive","Nashua","NH","03060","42.7276499999999970214048516936600208282470703125","-71.44558000000000674845068715512752532958984375","(888) 276-9132",,"ScionEcom28009@toyota.com"
"140689","Team Subaru of Nampa","http://www.nampa.subaru.com","6218 Cleveland Blvd","Caldwell","ID","83607","43.62364","-116.632123","2084550323",,
"04273","Lafourche Ford Lincoln","http://www.lafourchemotorco.com","5878 Highway 1","Lockport","LA","70374","29.645432","-90.545113","(985) 532-5547","(985) 532-2475",
"23171","Huntington Jeep Chrysler Dodge","http://www.huntingtonjeepchryslerdodgeram.com","1220 E Jericho Tpke","Huntington","NY","11743-5437",40.8329,-73.3619,"6316730270",,
"167325","ALL AMERICAN CHEVROLET","http://www.aachevy.com","8802 E HIGHWAY 84","SLATON","TX","79364-0000",33.4641,-101.6787,"(806) 828-6261","(806) 828-2913",
"420B06","Audi Boulder","www.audiboulder.com","1799 Exposition Dr","Boulder","CO","80301",40.0174,-105.246,"3034427007",,
"02060","Barnett Ford, Inc.","http://www.barnettford.net","1360 Mayhew Road","Jackson","OH","45640","39.026745","-82.644401","(740) 286-2191","(740) 286-5728",
"45429","Team Dodge Chrysler Jeep of Navasota","http://www.teamdodgechryslerjeepofnavasota.com","1614 E Washington Ave","Navasota","TX","77868-3245",30.3958,-96.0743,"9368257551",,
"46090","Magic Toyota","http://www.magictoyota.com","21300 Highway 99 South","Edmonds","WA","98026",47.8061,-122.327657,"4257754422","4257749422",
"119088","PAUL CONTE CADILLAC, INC.","http://www.contecadillac.com","169 W SUNRISE HWY","FREEPORT","NY","11520-3495",40.6561,-73.5891,"(516) 378-1130","(516) 868-3529",
"231868","WETZEL CHEVROLET","http://www.wetzelchevrolet.com","5500 NATIONAL RD E","RICHMOND","IN","47374-2616",39.833,-84.8251,"(765) 966-0303","(765) 966-5043",
"228490","JOE ALCOKE CHEVROLET","http://www.joealcokechevy.com","3405 DR M L KING BLVD","NEW BERN","NC","28562-5222",35.0986,-77.0982,"(252) 638-6161","(252) 638-9381",
"22046","Carlson Toyota","http://www.carlsontoyota.com","12880 Riverdale Dr. NW","Coon Rapids","MN","55448",45.204804,-93.361295,"7634273200","7634278242",
"45126","Hawk Chrysler Dodge Jeep","http://www.parkplazadodgeillinois.com","7911 W. Roosevelt Road","Forest Park","IL","60130-2526",41.8647,-87.822,"7083661001",,
"j5537","Rusnak / Pasadena","www.jaguar.rusnakonline.com","337 W Colorado Blvd","Pasadena","CA","91105-1823","34.14567","-118.1576","8883780072",,
"05017","Friendly Ford Inc","http://www.friendlyfords.com","3241 South Glenstone","Springfield","MO","65804","37.155053","-93.263408","(417) 883-4330","(417) 883-9376",
"118922","MIDWAY MOTORS SUPERCENTER","http://www.midwaymotorsgm.com","2045 E KANSAS AVE","MC PHERSON","KS","67460-4801",38.37136,-97.63328,"(620) 241-0234","(620) 241-8628",
"05145","Vance Ford Lincoln","http://www.VanceLincoln.com","510 N. Main","Miami","OK","74354","36.881816","-94.877632","(918) 542-3341","(918) 542-2585",
"CA095","Selma Kia","HTTP://SELMAKIA.NET/","2775 Auto Mall Drive","Selma","CA","93662","36.572063","-119.626017","559-896-5000",,
"69236","South County FIAT At Mission Viejo","http://www.southcountyfiat.com","28400 Marguerite Pkwy","Mission Viejo","CA","92692-3714",33.5503,-117.6706,"9496823454",,
"26900","Adventure Dodge Jeep Ram Chrysler","http://www.adventure-laramie.com","1565 N. Pierce Street","Laramie","WY","82070-8424",41.328,-105.6202,"3074603990",,
"42323","Toyota of Denton","http://www.toyotaofdenton.com","4100 South IH 35 East","Denton","TX","76210",33.167531,-97.082813,"9403825481",,
"04331","Brondes Ford Lincoln","http://www.brondeslincolnofmaumee.com","1511 Reynolds Road","Maumee","OH","43537","41.585637","-83.664908","(419) 887-1511",,
"118538","REBBEC MOTOR CO.","http://www.rebbecmotor.com","100 S. FORD DRIVE","EL PASO","IL","61738-1169",40.7385,-89.0137,"(309) 527-2580","(309) 527-2583",
"19036","Toyota of Waldorf","http://www.toyotaofwaldorf.com","2600 Crain Highway","Waldorf","MD","20601",38.638471,-76.898104,"3018433700","3018432657",
"35025","Fowler Scion","http://www.fowlerscion.com","4050 N. Interstate Drive","Norman","OK","73072","35.26888600000000195677785086445510387420654296875","-97.4859529999999949723132885992527008056640625","(888) 875-6089",,"scioninternet@fowlertoyota.com"
"01266","Echelon Ford Inc","http://www.echelonfordinc.com","#4 S White Horse","Stratford","NJ","08084","39.832191","-75.005397","(856) 627-8400","(856) 784-8738",
"26876","Bedford Chrysler Dodge Jeep Ram","http://www.bedfordcdjr.com","10050 S.R. 37","Bedford","IN","47421-1524",38.8215,-86.5165,"8122798121",,
"282028","RICK HENDRICK BUICK GMC","http://www.rickhendrickbuickgmcatlanta.net","2473 PLEASANT HILL RD","DULUTH","GA","30096-4325",33.9667,-84.1432,"(770) 232-0099","(770) 232-2722",
"406A03","Audi Warrington","www.warringtonaudipa.com","1607 Easton Rd","Warrington","PA","18976",40.2647,-75.1304,"2153431600",,
"199963","CLASSIC BUICK, GMC, CADILLAC","http://www.classicgmautopark.com","4333 MALL DRIVE","TEXARKANA","TX","75501-2600",33.45184,-94.09624,"(903) 223-4333","(903) 334-6425",
"67263","Liberty-Dayton Chrysler-Dodge-Jeep, Inc","http://www.libertydaytonchryslerdodgejeep.com","320 Hwy 146 Bypass","Liberty","TX","77575-9557",30.0584,-94.7714,"9363368841",,
"26884","Cdjr of Indian Trail","http://www.indiantrailcdjr.com","5501 W. Highway 74","Indian Trail","NC","28079-",35.0586,-80.6322,"7042204370",,
"240656","FOLSOM BUICK GMC","http://www.folsombuickgmc.com","12640 AUTO MALL CIR","FOLSOM","CA","95630-8099",38.6347,-121.20287,"(916) 355-1414","(916) 355-1230",
"03067","Central Toyota","http://www.centraltoyota.com","3305 Stadium Blvd.","Jonesboro","AR","72404",35.801239,-90.669464,"8702685418","8702685420",
"117038","FITZGERALD AUTO MALL","http://www.fitzcadillac.com","34 HUDSON ST","ANNAPOLIS","MD","21401-3111",38.9862,-76.5308,"(301) 261-8246","(410) 224-4364",
"60503","Sonju Chrysler Jeep Dodge","http://www.sonjuchryslerjeepdodge.com","893 Scenic Dr # 61","Two Harbors","MN","55616-4014",47.0049,-91.7146,"2188342181",,
"MN014","KOLAR HYUNDAI","www.hyundaiduluth.com","4766 MILLER TRUNK HWY","HERMANTOWN","MN","55811",46.8205984,-92.1844246,"218-733-0200","218-722-9099","leads@kolarhyundai.motosnap.com"
"08834","Bill Marsh Ford","http://www.kalkaskaauto.com","408 W. Mile Road","Kalkaska","MI","49646","44.742862","-85.180972","(231) 258-9192","(231) 258-8064",
"130684","COURTESY BUICK GMC, INC.","http://www.courtesybirmingham.com","1857 EDWARDS LAKE RD","BIRMINGHAM","AL","35235-2762",33.59967,-86.64975,"(205) 836-2000","(205) 228-8066",
"115210","BETTEN CHEVROLET GMC CADILLAC","http://www.bettengm.com","2474 S HENRY ST","MUSKEGON","MI","49441-3022",43.2069,-86.2629,"(231) 755-3711","(231) 755-8103",
